orderId,preAssignedContainerId,locationId,quantity,itemId,uom,orderDetailId,workSequence
26742153,26742153,CGG01031,1,3605975053944,ea,26742153111130,0
26742153,26742153,PK314062,1,3605975088236,ea,26742153111131,0
26742154,26742154,PK314051,1,3605970039783,ea,26742154111132,0
26742154,26742154,PK313063,1,3605970028985,ea,26742154111133,0
26742154,26742154,PK318072,1,3700194714628,ea,26742154111134,0
26742154,26742154,CGI01015,1,3605970045982,ea,26742154111135,0
26742154,26742154,CGG02031,1,3700194713164,ea,26742154111136,0
26742154,26742154,CGI01011,1,3605970473600,ea,26742154111137,0
26742154,26742154,CGG01041,1,3700194704308,ea,26742154111138,0
26742155,26742155,KP002021,2,3605970755096,ea,26742155111139,0
26742155,26742155,CGG02031,1,3700194713164,ea,26742155111140,0
26742155,26742155,CGG02044,1,3605975069709,ea,26742155111141,0
26742155,26742155,CGI01011,1,3605970473600,ea,26742155111142,0
26742156,26742156,CGG02024,1,3605975053920,ea,26742156111143,0
26742156,26742156,CGG01044,1,3605970360757,ea,26742156111144,0
26742156,26742156,CGG01031,1,3605975053944,ea,26742156111145,0
26742156,26742156,CGG02044,1,3605975069709,ea,26742156111146,0
26742156,26742156,CGI01011,1,3605970473600,ea,26742156111147,0
26721869,26721869,KP001031,1,3605970755256,ea,26721869111112,0
26721869,26721869,CGH02031,1,3700194713164,ea,26721869111113,0
26721870,26721870,CGH02014,1,3605970024574,ea,26721870111114,0
26721870,26721870,CGH02021,1,3605970024192,ea,26721870111115,0
26721871,26721871,PK302031,1,3700194700553,ea,26721871111116,0
26721871,26721871,CGH01041,1,3700194704308,ea,26721871111117,0
26721871,26721871,CGH01024,1,3605975086904,ea,26721871111118,0
26721871,26721871,CGH02012,1,3605970360559,ea,26721871111119,0
26721872,26721872,CGH02024,1,3605975053920,ea,26721872111120,0
26721872,26721872,PK208073,1,3700194706579,ea,26721872111121,0
26721872,26721872,PK311071,1,3605970316419,ea,26721872111122,0
26721872,26721872,CGH02022,1,3605970202712,ea,26721872111123,0
26721873,26721873,PK321031,1,3700194717094,ea,26721873111124,0
26721873,26721873,CGH01024,1,3605975086904,ea,26721873111125,0
26721873,26721873,CGH01025,1,3605975053951,ea,26721873111126,0
26721873,26721873,CGH02025,1,3605970364939,ea,26721873111127,0
26742066,26742066,KP002021,1,3605970755096,ea,26742066111112,0
26742066,26742066,PK413031,1,3700194712068,ea,26742066111113,0
26742066,26742066,CGD01034,1,3605970394653,ea,26742066111114,0
26742066,26742066,PK314062,1,3605975088236,ea,26742066111115,0
26742066,26742066,PK220061,1,3605970617165,ea,26742066111116,0
26742066,26742066,PK419073,1,3605970623128,ea,26742066111117,0
26742066,26742066,PK202051,1,3605970658557,ea,26742066111118,0
26742066,26742066,PK417073,1,3605970488178,ea,26742066111119,0
26742066,26742066,PK423072,1,3605970009373,ea,26742066111120,0
26766598,26766598,EN043021,1,3605521648785,ea,26766598111112,0
26766598,26766598,EM040033,1,3605521797049,ea,26766598111113,0
26766598,26766598,EM052021,1,3360375006616,ea,26766598111114,0
26766598,26766598,EM054031,2,3605521679253,ea,26766598111115,0
26766598,26766598,EM056062,1,3605521816795,ea,26766598111116,0
26766598,26766598,EM052012,1,3605521419613,ea,26766598111117,0
26766598,26766598,EN031012,1,3605521173188,ea,26766598111118,0
26766599,26766599,EM048035,1,3605522082830,ea,26766599111119,0
26766599,26766599,EN035031,1,3605522105010,ea,26766599111120,0
26766600,26766600,EN043021,1,3605521648785,ea,26766600111121,0
26766600,26766600,EM054051,1,3605521679321,ea,26766600111122,0
26766601,26766601,EN041031,1,3605521865854,ea,26766601111123,0
26766601,26766601,EM040033,1,3605521797049,ea,26766601111124,0
26766601,26766601,EN043051,1,3605521847799,ea,26766601111125,0
26766601,26766601,EM036032,1,3605521316974,ea,26766601111126,0
26766601,26766601,EM042013,1,3605521847362,ea,26766601111127,0
26766601,26766601,EM056062,1,3605521816795,ea,26766601111128,0
26766601,26766601,EM046063,1,3605521351937,ea,26766601111129,0
26766602,26766602,EM046072,2,3360372061809,ea,26766602111130,0
26766602,26766602,EM056062,1,3605521816795,ea,26766602111131,0
26766602,26766602,EM048013,1,3605521475626,ea,26766602111132,0
26766602,26766602,EM052012,1,3605521419613,ea,26766602111133,0
26766602,26766602,EN031012,1,3605521173188,ea,26766602111134,0
26766602,26766602,EM032031,1,3605520987151,ea,26766602111135,0
26766603,26766603,EM034063,1,3605520267628,ea,26766603111136,0
26766603,26766603,EN043044,1,3605521848093,ea,26766603111137,0
26766603,26766603,EM052021,1,3360375006616,ea,26766603111138,0
26766603,26766603,EM056062,1,3605521816795,ea,26766603111139,0
26766603,26766603,EM052012,1,3605521419613,ea,26766603111140,0
26766603,26766603,EM058041,1,3605521867056,ea,26766603111141,0
26766603,26766603,EM048013,1,3605521475626,ea,26766603111142,0
26766603,26766603,EN031012,1,3605521173188,ea,26766603111143,0
26766603,26766603,EM032031,1,3605520987151,ea,26766603111144,0
26766603,26766603,EM032023,1,3605520659676,ea,26766603111145,0
26766604,26766604,EN035055,1,3605521535252,ea,26766604111146,0
26766604,26766604,EN035041,1,3605521535535,ea,26766604111147,0
26766604,26766604,EN035052,1,3605521535887,ea,26766604111148,0
26766604,26766604,EM042013,1,3605521847362,ea,26766604111149,0
26766604,26766604,EM056062,1,3605521816795,ea,26766604111150,0
26766605,26766605,EN037063,1,3605521648648,ea,26766605111151,0
26766605,26766605,EM054035,1,3605521679819,ea,26766605111152,0
26766605,26766605,EM048013,1,3605521475626,ea,26766605111153,0
26766605,26766605,EM042013,1,3605521847362,ea,26766605111154,0
26766606,26766606,EN035043,2,3605521535320,ea,26766606111155,0
26766606,26766606,EN037045,1,3605521648570,ea,26766606111156,0
26766606,26766606,EM056062,1,3605521816795,ea,26766606111157,0
26766606,26766606,EM042013,1,3605521847362,ea,26766606111158,0
26766607,26766607,EM054031,1,3605521679253,ea,26766607111159,0
26766607,26766607,EN035055,1,3605521535252,ea,26766607111160,0
26766607,26766607,EM040061,1,3605521166166,ea,26766607111161,0
26766607,26766607,EM042013,1,3605521847362,ea,26766607111162,0
26766607,26766607,EM056062,1,3605521816795,ea,26766607111163,0
26766608,26766608,EM058013,1,3605521077103,ea,26766608111164,0
26766608,26766608,EN037045,1,3605521648570,ea,26766608111165,0
26766609,26766609,EN043051,1,3605521847799,ea,26766609111166,0
26766609,26766609,EN035051,1,3605521535467,ea,26766609111167,0
26766609,26766609,EM056022,1,3605521679390,ea,26766609111168,0
26766609,26766609,EM054013,1,3605521843760,ea,26766609111169,0
26766609,26766609,EM042013,1,3605521847362,ea,26766609111170,0
26766609,26766609,EM058041,1,3605521867056,ea,26766609111171,0
26766609,26766609,EM056062,1,3605521816795,ea,26766609111172,0
26766609,26766609,EM052012,1,3605521419613,ea,26766609111173,0
26766609,26766609,EM032031,1,3605520987151,ea,26766609111174,0
26766609,26766609,EM032023,1,3605520659676,ea,26766609111175,0
26766610,26766610,EM058033,1,3605521496058,ea,26766610111176,0
26766610,26766610,EN035042,1,3605521535603,ea,26766610111177,0
26766611,26766611,EN033034,1,3605521456106,ea,26766611111178,0
26766611,26766611,EM058041,1,3605521867056,ea,26766611111179,0
26766611,26766611,EM046063,1,3605521351937,ea,26766611111180,0
26766611,26766611,EN031012,1,3605521173188,ea,26766611111181,0
26766611,26766611,EM032031,1,3605520987151,ea,26766611111182,0
26766612,26766612,EM058065,1,3605521507037,ea,26766612111183,0
26766612,26766612,EN033021,1,3605522104952,ea,26766612111184,0
26766612,26766612,EM042021,1,3605522036864,ea,26766612111185,0
26766612,26766612,EM056062,1,3605521816795,ea,26766612111186,0
26766612,26766612,EM042013,1,3605521847362,ea,26766612111187,0
26766612,26766612,EM058032,1,3605521474643,ea,26766612111188,0
26766613,26766613,EM048061,1,3360375001635,ea,26766613111189,0
26766613,26766613,EM038011,1,3605521868190,ea,26766613111190,0
26766613,26766613,EN035055,1,3605521535252,ea,26766613111191,0
26766613,26766613,EN035041,1,3605521535535,ea,26766613111192,0
26766613,26766613,EM040033,1,3605521797049,ea,26766613111193,0
26766613,26766613,EN035031,1,3605522105010,ea,26766613111194,0
26766613,26766613,EM042013,1,3605521847362,ea,26766613111195,0
26766613,26766613,EM058041,1,3605521867056,ea,26766613111196,0
26766613,26766613,EM056062,1,3605521816795,ea,26766613111197,0
26766613,26766613,EM046063,1,3605521351937,ea,26766613111198,0
26766613,26766613,EM032031,1,3605520987151,ea,26766613111199,0
26766613,26766613,EM032023,1,3605520659676,ea,26766613111200,0
26766614,26766614,EN037012,2,3360372078500,ea,26766614111201,0
26766614,26766614,EM056062,1,3605521816795,ea,26766614111202,0
26766614,26766614,EM052012,1,3605521419613,ea,26766614111203,0
26766615,26766615,EN041021,1,3605521648433,ea,26766615111204,0
26766615,26766615,EM032012,1,3605521648501,ea,26766615111205,0
26766615,26766615,EN037045,1,3605521648570,ea,26766615111206,0
26766615,26766615,EM042013,1,3605521847362,ea,26766615111207,0
26766615,26766615,EM056062,1,3605521816795,ea,26766615111208,0
26766616,26766616,EN045013,1,3605522021563,ea,26766616111209,0
26766616,26766616,EM036051,1,3605521364005,ea,26766616111210,0
26766616,26766616,EN043013,1,3605522022584,ea,26766616111211,0
26766617,26766617,EM054031,1,3605521679253,ea,26766617111212,0
26766617,26766617,EN043051,1,3605521847799,ea,26766617111213,0
26766617,26766617,EM042013,1,3605521847362,ea,26766617111214,0
26766617,26766617,EM052012,1,3605521419613,ea,26766617111215,0
26766618,26766618,EN033092,1,3605521535115,ea,26766618111216,0
26766618,26766618,EM058022,1,3605521656827,ea,26766618111217,0
26766618,26766618,EM042013,1,3605521847362,ea,26766618111218,0
26766619,26766619,EM056022,1,3605521679390,ea,26766619111219,0
26766619,26766619,EN043053,2,3605521847911,ea,26766619111220,0
26766619,26766619,EM042013,1,3605521847362,ea,26766619111221,0
26766619,26766619,EM032023,1,3605520659676,ea,26766619111222,0
26766619,26766619,EM058041,1,3605521867056,ea,26766619111223,0
26766619,26766619,EM056062,1,3605521816795,ea,26766619111224,0
26766619,26766619,EM052012,1,3605521419613,ea,26766619111225,0
26766619,26766619,EN031012,1,3605521173188,ea,26766619111226,0
26766620,26766620,EM054051,1,3605521679321,ea,26766620111227,0
26766620,26766620,EN043021,1,3605521648785,ea,26766620111228,0
26766620,26766620,EM048013,1,3605521475626,ea,26766620111229,0
26766621,26766621,EM040011,1,3605521865977,ea,26766621111230,0
26766621,26766621,EN035043,1,3605521535320,ea,26766621111231,0
26766622,26766622,EM056022,1,3605521679390,ea,26766622111232,0
26766622,26766622,EN043062,1,3605521848031,ea,26766622111233,0
26766623,26766623,EN041055,1,3605521844309,ea,26766623111234,0
26766623,26766623,EM058033,1,3605521496058,ea,26766623111235,0
26766623,26766623,EM042013,1,3605521847362,ea,26766623111236,0
26766624,26766624,EN049021,1,3614270109652,ea,26766624111237,0
26766624,26766624,EM052012,1,3605521419613,ea,26766624111238,0
26766625,26766625,EN043053,1,3605521847911,ea,26766625111239,0
26766625,26766625,EM052021,1,3360375006616,ea,26766625111240,0
26766625,26766625,EM036032,1,3605521316974,ea,26766625111241,0
26766625,26766625,EM042013,1,3605521847362,ea,26766625111242,0
26766625,26766625,EM058041,1,3605521867056,ea,26766625111243,0
26766625,26766625,EM046063,1,3605521351937,ea,26766625111244,0
26766625,26766625,EM032031,1,3605520987151,ea,26766625111245,0
26766625,26766625,EM032023,1,3605520659676,ea,26766625111246,0
26766626,26766626,EM058033,1,3605521496058,ea,26766626111247,0
26766626,26766626,EN043021,1,3605521648785,ea,26766626111248,0
26766626,26766626,EM042013,1,3605521847362,ea,26766626111249,0
26766626,26766626,EM056062,1,3605521816795,ea,26766626111250,0
26766627,26766627,EM048061,1,3360375001635,ea,26766627111251,0
26766627,26766627,EN043053,1,3605521847911,ea,26766627111252,0
26766627,26766627,EM042013,1,3605521847362,ea,26766627111253,0
26766627,26766627,EM056062,1,3605521816795,ea,26766627111254,0
26766628,26766628,EM056022,2,3605521679390,ea,26766628111255,0
26766628,26766628,EM042013,1,3605521847362,ea,26766628111256,0
26766628,26766628,EM038085,1,3605521317032,ea,26766628111257,0
26766628,26766628,EM056062,1,3605521816795,ea,26766628111258,0
26766628,26766628,EM058041,1,3605521867056,ea,26766628111259,0
26766628,26766628,EM046063,1,3605521351937,ea,26766628111260,0
26766628,26766628,EN031012,1,3605521173188,ea,26766628111261,0
26766628,26766628,EM032031,1,3605520987151,ea,26766628111262,0
26766629,26766629,EM056022,1,3605521679390,ea,26766629111263,0
26766629,26766629,EN043053,1,3605521847911,ea,26766629111264,0
26766630,26766630,EN041021,1,3605521648433,ea,26766630111265,0
26766630,26766630,EN037063,1,3605521648648,ea,26766630111266,0
26766630,26766630,EM056022,1,3605521679390,ea,26766630111267,0
26766630,26766630,EM042013,1,3605521847362,ea,26766630111268,0
26766631,26766631,EN041011,2,3605521281029,ea,26766631111269,0
26766631,26766631,EM058041,1,3605521867056,ea,26766631111270,0
26766632,26766632,EM036032,1,3605521316974,ea,26766632111271,0
26766632,26766632,EN035051,1,3605521535467,ea,26766632111272,0
26766633,26766633,EM054013,1,3605521843760,ea,26766633111273,0
26766633,26766633,EN037043,1,3605521677365,ea,26766633111274,0
26766633,26766633,EM042041,1,3605521316912,ea,26766633111275,0
26733933,26733933,EN017024,1,3605970498559,ea,26733933111112,0
26733933,26733933,EN019024,1,3605970498634,ea,26733933111113,0
26716578,26716578,PK413071,1,3605970365776,ea,26716578111112,0
26716578,26716578,CGC01022,1,3605970366018,ea,26716578111113,0
26716578,26716578,CGD02022,1,3700194708412,ea,26716578111114,0
26716578,26716578,CGE01013,1,3605975066852,ea,26716578111115,0
26716578,26716578,CGD01032,1,3605970522582,ea,26716578111116,0
26716578,26716578,PK210072,1,3700194718503,ea,26716578111117,0
26716578,26716578,CGD01021,1,3700194705619,ea,26716578111118,0
26716578,26716578,CGE01031,1,3605975002393,ea,26716578111119,0
26716579,26716579,KP001031,1,3605970755256,ea,26716579111120,0
26716579,26716579,CGE02045,1,3605970201593,ea,26716579111121,0
26716579,26716579,PK401061,1,3605975080681,ea,26716579111122,0
26716579,26716579,CGD01034,1,3605970394653,ea,26716579111123,0
26716579,26716579,CGC02012,1,3605970360559,ea,26716579111124,0
26716579,26716579,CGC02023,1,3605970273477,ea,26716579111125,0
26716579,26716579,CGC02022,1,3605970202712,ea,26716579111126,0
26734162,26734162,CFF01044,1,3605970638320,ea,26734162111112,0
26734162,26734162,CFI01015,1,3605970790936,ea,26734162111113,0
26734162,26734162,CFF02032,1,3605970791216,ea,26734162111114,0
26734162,26734162,CFF02045,1,3605970832612,ea,26734162111115,0
26734162,26734162,CFF01034,1,3605970791735,ea,26734162111116,0
26734163,26734163,CFI02015,1,3605970054915,ea,26734163111117,0
26734163,26734163,CFF02032,1,3605970791216,ea,26734163111118,0
26734164,26734164,CFI02015,1,3605970054915,ea,26734164111119,0
26734164,26734164,CFF02032,1,3605970791216,ea,26734164111120,0
26734164,26734164,CFF02033,1,3605970791414,ea,26734164111121,0
26734165,26734165,PL319023,1,3605970326418,ea,26734165111122,0
26734165,26734165,CFI01014,1,3605970638924,ea,26734165111123,0
26734165,26734165,CFF02021,1,3605970943684,ea,26734165111124,0
26734165,26734165,CFF02024,1,3605970935498,ea,26734165111125,0
26734166,26734166,PL113053,1,3605970009274,ea,26734166111126,0
26734166,26734166,CFI02034,1,3605533303252,ea,26734166111127,0
26734166,26734166,CFF01031,1,3605970791452,ea,26734166111128,0
26734166,26734166,CFF02021,1,3605970943684,ea,26734166111129,0
26734166,26734166,CFF01012,1,3605970832575,ea,26734166111130,0
26734166,26734166,PL420011,1,3605970805050,ea,26734166111131,0
26739246,26739246,PL218063,1,3605532202945,ea,26739246111112,0
26739246,26739246,PL211011,1,3605533292372,ea,26739246111113,0
26739246,26739246,CFG01031,1,3605970791452,ea,26739246111114,0
26739246,26739246,CFG02021,1,3605970943684,ea,26739246111115,0
26739246,26739246,CFG01012,1,3605970832575,ea,26739246111116,0
26739246,26739246,PL420011,1,3605970805050,ea,26739246111117,0
26739247,26739247,PL417032,1,3605533237885,ea,26739247111118,0
26739247,26739247,PL503041,1,3605970772697,ea,26739247111119,0
26739247,26739247,CFG01031,1,3605970791452,ea,26739247111120,0
26739247,26739247,CFG02021,1,3605970943684,ea,26739247111121,0
26739248,26739248,PL205053,1,3605532576695,ea,26739248111122,0
26739248,26739248,CFG02032,1,3605970791216,ea,26739248111123,0
26739248,26739248,CFG02021,1,3605970943684,ea,26739248111124,0
26739249,26739249,PL224072,1,3605970391492,ea,26739249111125,0
26739249,26739249,PL105052,1,96018243027,ea,26739249111126,0
26739249,26739249,CFG02013,1,3605970856212,ea,26739249111127,0
26739249,26739249,CFG01013,1,3605970411404,ea,26739249111128,0
26739249,26739249,CFG02021,1,3605970943684,ea,26739249111129,0
26739250,26739250,PL302072,1,3605532576763,ea,26739250111130,0
26739250,26739250,CFG02021,1,3605970943684,ea,26739250111131,0
26739251,26739251,PL205061,1,3605970268350,ea,26739251111132,0
26739251,26739251,PL301071,1,3605533324998,ea,26739251111133,0
26739251,26739251,PL303051,1,96018083845,ea,26739251111134,0
26739251,26739251,CFG01031,1,3605970791452,ea,26739251111135,0
26739251,26739251,CFG01013,1,3605970411404,ea,26739251111136,0
26739251,26739251,CFG02021,1,3605970943684,ea,26739251111137,0
26739252,26739252,PL212064,1,3605970005467,ea,26739252111138,0
26739252,26739252,PL319043,1,3605532948669,ea,26739252111139,0
26739252,26739252,CFG02033,1,3605970791414,ea,26739252111140,0
26739252,26739252,CFG02021,1,3605970943684,ea,26739252111141,0
26739252,26739252,CFG01012,1,3605970832575,ea,26739252111142,0
26739252,26739252,PL420011,1,3605970805050,ea,26739252111143,0
26739253,26739253,PL311032,1,3605533292198,ea,26739253111144,0
26739253,26739253,CFG01045,1,96018116017,ea,26739253111145,0
26739253,26739253,CFG02021,1,3605970943684,ea,26739253111146,0
26739253,26739253,CFG01012,1,3605970832575,ea,26739253111147,0
26739253,26739253,PL420011,1,3605970805050,ea,26739253111148,0
26739254,26739254,PL311032,1,3605533292198,ea,26739254111149,0
26739254,26739254,CFG02013,1,3605970856212,ea,26739254111150,0
26739254,26739254,PL421032,1,3147753505011,ea,26739254111151,0
26739254,26739254,CFG02021,1,3605970943684,ea,26739254111152,0
26739254,26739254,CFG01012,1,3605970832575,ea,26739254111153,0
26739254,26739254,PL420011,1,3605970805050,ea,26739254111154,0
26739255,26739255,PL419041,1,3605533292259,ea,26739255111155,0
26739255,26739255,PL311032,1,3605533292198,ea,26739255111156,0
26739255,26739255,CFG02015,1,3147758097108,ea,26739255111157,0
26739255,26739255,CFG01031,1,3605970791452,ea,26739255111158,0
26739255,26739255,CFG02021,1,3605970943684,ea,26739255111159,0
26739255,26739255,CFG01012,1,3605970832575,ea,26739255111160,0
26739255,26739255,PL420011,1,3605970805050,ea,26739255111161,0
26739256,26739256,PL218063,1,3605532202945,ea,26739256111162,0
26739256,26739256,PL217031,1,96018253354,ea,26739256111163,0
26739256,26739256,CFG02032,1,3605970791216,ea,26739256111164,0
26739256,26739256,CFG02021,1,3605970943684,ea,26739256111165,0
26739256,26739256,CFG01012,1,3605970832575,ea,26739256111166,0
26739256,26739256,PL420011,1,3605970805050,ea,26739256111167,0
26739257,26739257,PL218021,1,3147758470833,ea,26739257111168,0
26739257,26739257,PL311032,1,3605533292198,ea,26739257111169,0
26739257,26739257,CFG01031,1,3605970791452,ea,26739257111170,0
26739257,26739257,CFG02021,1,3605970943684,ea,26739257111171,0
26739257,26739257,CFG01012,1,3605970832575,ea,26739257111172,0
26739257,26739257,PL420011,1,3605970805050,ea,26739257111173,0
26709622,26709622,PK317011,1,3605970608200,ea,26709622111112,0
26709622,26709622,CGI01011,1,3605970473600,ea,26709622111113,0
26709622,26709622,CGA01043,1,3605970472245,ea,26709622111114,0
26709622,26709622,CGG02045,1,3605970349110,ea,26709622111115,0
26709623,26709623,KP002041,1,3605970755171,ea,26709623111116,0
26709623,26709623,KP001011,1,3605970755331,ea,26709623111117,0
26709623,26709623,CGG01044,2,3605970360757,ea,26709623111118,0
26709623,26709623,PK301021,1,3700194718497,ea,26709623111119,0
26709623,26709623,CGG01031,1,3605975053944,ea,26709623111120,0
26709623,26709623,CGD02015,1,3605970276478,ea,26709623111121,0
26709623,26709623,CGI02045,1,3605975070071,ea,26709623111122,0
26709624,26709624,CGG02041,1,3605970236915,ea,26709624111123,0
26709624,26709624,CGG01032,2,3605975028799,ea,26709624111124,0
26709624,26709624,CGG01031,1,3605975053944,ea,26709624111125,0
26709624,26709624,CGA01043,1,3605970472245,ea,26709624111126,0
26709624,26709624,CGG02045,1,3605970349110,ea,26709624111127,0
26709625,26709625,PK309041,1,3700194721602,ea,26709625111128,0
26709625,26709625,CGJ01044,1,3605975038033,ea,26709625111129,0
26709625,26709625,CGG01031,1,3605975053944,ea,26709625111130,0
26709625,26709625,CGA01043,1,3605970472245,ea,26709625111131,0
26709625,26709625,CGJ02042,1,3605970394851,ea,26709625111132,0
26709625,26709625,CGG02033,1,3700194708382,ea,26709625111133,0
26709625,26709625,PK208073,1,3700194706579,ea,26709625111134,0
26709625,26709625,CGG02022,1,3605970202712,ea,26709625111135,0
26709626,26709626,PK317062,1,3605970214364,ea,26709626111136,0
26709626,26709626,CGG01031,1,3605975053944,ea,26709626111137,0
26709626,26709626,CGA01043,1,3605970472245,ea,26709626111138,0
26709626,26709626,CGJ01024,1,3605975086898,ea,26709626111139,0
26709627,26709627,CGG01035,1,3700194714413,ea,26709627111140,0
26709627,26709627,CGA01043,1,3605970472245,ea,26709627111141,0
26709627,26709627,CGI02045,1,3605975070071,ea,26709627111142,0
26709627,26709627,PK421062,1,3605970201791,ea,26709627111143,0
26709627,26709627,KP002061,1,3605970755454,ea,26709627111144,0
26709627,26709627,CGJ02021,1,3700194708573,ea,26709627111145,0
26709627,26709627,PK301073,1,3605970365691,ea,26709627111146,0
26709628,26709628,CGG02021,1,3605970024192,ea,26709628111147,0
26709628,26709628,CGG01011,1,3700194711702,ea,26709628111148,0
26709628,26709628,CGG01022,3,3605970366018,ea,26709628111149,0
26709628,26709628,CGG01031,1,3605975053944,ea,26709628111150,0
26709628,26709628,CGI02011,1,3605975055023,ea,26709628111151,0
26709628,26709628,CGA01043,1,3605970472245,ea,26709628111152,0
